Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Europe & Central Asia,ECS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.68423069,30.66093275,30.61820738,30.33369524,30.25682591,30.23248506,30.17718195,30.12959899,30.08958056,29.97771526,29.86104434,29.73218122,29.66088682,29.61523838,29.57450512,29.42541079,29.40352294,29.32163612,29.48363154,29.39727786,29.36841351,29.31830196,29.26010056,29.21428425,29.1760662,29.15867556,29.11104393,,
Ecuador,ECU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,17.01343736,17.01343736,17.04955931,17.04955931,17.08568126,17.08568126,17.12180321,17.10374223,17.32047392,17.53720561,17.75393729,17.97066898,18.18740066,18.66782257,19.45166883,20.06574194,21.07715648,21.69122959,22.35948562,23.39979772,24.41482445,25.1408756,25.62852189,26.20647305,26.80248519,27.38043635,27.88975582,27.90781679,28.00534605,28.34128016,28.58690941,28.727785,28.80725329,29.36353128,29.28767519,28.85059962,28.94090449,32.32001933,32.51328716,32.47704944,31.34562732,30.1578354,29.19149622,30.30681269,30.19809953,29.97262039,29.84377517,29.9766468,30.33660815,30.18883878,29.57843453,30.22588178,30.25044291,22.04461266,23.30890643,22.2096956,22.50765019,21.9358995,,
"Egypt, Arab Rep.",EGY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,2.579737807,2.516449847,2.501381285,2.517454418,2.68421317,2.792706816,2.813802803,2.813802803,2.84795821,2.855994776,2.865035913,2.868049626,2.868049626,2.855994776,2.837912502,2.742478276,2.64704405,2.551609825,2.458184741,2.456175599,2.479280727,2.456416696,2.445868703,2.469496208,2.50841328,2.578733236,2.55864182,2.592797227,2.582751519,2.660103471,2.655080617,3.009975388,3.028961776,3.026430258,3.298005927,3.190978954,3.259751871,3.274519062,3.498920086,3.306042493,3.353257321,3.439650409,3.424581847,3.493897232,3.539102918,3.549148626,3.55417148,3.558189763,3.705861671,3.687779396,3.636546286,3.712893666,3.748023507,3.73217138,3.807199859,3.750831684,3.853502235,3.853502235,,
Euro area,EMU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.12347975,56.07477286,55.97621303,55.69821536,55.51877753,55.3569806,55.31265323,54.98819983,55.02716535,54.43547892,53.61384684,53.41951043,53.19549965,53.0607542,52.90368214,52.58230126,52.51990834,52.53359073,52.35068643,52.1023171,52.05238437,52.00792839,51.59138804,51.47843949,51.38788937,51.27109937,51.1560696,50.88118531,50.88478766,50.68281013,49.37675154,48.64796225,48.58143583,48.42465385,47.82001567,47.88493648,47.66633113,47.66619297,47.59308671,47.39579844,46.81832869,46.5114938,46.10391657,45.8901172,45.97990374,45.45154196,45.04519151,45.30631457,44.97125104,44.76275682,44.32516165,44.17575173,43.97364708,43.39847221,43.33451984,43.08637177,43.07229623,42.81556926,,
Eritrea,ERI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26732673,73.32673267,73.33663366,72.65346535,72.87128713,73.93069307,73.93069307,74.55445545,74.57425743,74.57425743,74.92079208,74.25742574,74.47524752,74.97029703,74.97029703,74.97029703,75.16831683,75.16831683,75.16831683,75.16831683,75.16831683,75.16831683,75.16831683,75.16831683,75.16831683,75.16831683,,
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,66.48925527,66.49325703,66.3031734,65.53483533,65.41678338,64.34030974,64.7925087,64.34631238,65.08263636,64.26627716,65.39677458,65.16467246,64.5884189,64.18809405,63.88927807,63.08625418,63.23817912,63.01523432,62.76774633,62.54229483,62.47947784,62.4494454,61.6522836,61.32468365,61.49287202,61.28864328,61.2706231,61.22457152,61.47084735,61.01233381,60.81010732,60.62590101,60.13334935,60.43368573,59.5046452,60.34558706,60.18540766,59.98318116,59.62277751,59.65130261,59.21527722,58.95118628,58.39826927,58.23750952,58.43435052,57.34297968,56.10787201,56.41940658,56.09032206,55.08889822,54.04096983,53.86137822,53.44395354,53.13368385,53.18906218,52.57724736,52.63871383,52.40820971,,
Estonia,EST,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41330502,31.13941967,25.97310686,23.37815523,23.7084218,24.13305025,24.60485964,23.61405992,23.26020288,20.99551781,16.47086577,19.54942203,18.17409766,20.80443501,21.1960368,21.57584336,21.3918377,21.98159943,22.38263741,22.3165841,22.55012975,22.19921785,22.40625719,22.84334023,23.07338394,23.05037957,23.09638831,,
Ethiopia,ETH,Agricultural land (% of land area),AG.LND.AGRI.ZS,,52.53042688,52.90554042,53.02452316,52.9791099,53.2924614,53.37874659,53.45140781,53.56039964,53.76930064,53.72388738,53.89645777,54.06902816,54.0236149,53.97820163,53.93278837,53.88737511,53.86920981,53.85013624,53.83923706,53.69209809,53.46049046,53.22888283,52.99545867,52.57947321,52.39782016,52.12079927,51.79836512,51.56675749,51.33514986,51.1462307,51.00635786,50.9582198,30.54,30.472,30.5,30.5,30.492,30.508,30.676,30.662,30.6054,30.498,31.607,29.31200356,29.74450654,30.30068659,31.06118357,30.56216597,30.98016378,31.59875424,32.16873877,32.31287375,32.49964369,32.68613299,32.87159334,33.0575281,33.24250853,33.56325769,,
European Union,EUU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,52.9000087,52.8356182,52.68497126,52.49252309,52.29796189,52.1810454,52.12578265,51.91572263,51.91440146,51.49325541,50.92160305,50.7512814,50.56733513,50.45523157,50.31786612,50.16226724,50.0997832,50.08984617,49.93134859,49.73276561,49.65031962,49.60817411,49.30753908,49.24067623,49.13766762,49.04013702,48.96017195,48.75343614,48.65818252,48.51874431,47.61235808,47.03866812,47.12515735,47.02485045,46.60478505,46.51335089,46.36481757,46.22534872,46.16877708,45.71779301,45.15098544,44.70042918,44.24434728,43.96805635,43.95123088,43.53337905,42.99255182,43.20404447,42.93987582,42.54467087,42.30540727,42.12809865,41.83808404,41.40659495,41.36477414,41.11826112,41.09733071,40.94154655,,
Fragile and conflict affected situations,FCS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,29.69629971,29.80358163,29.97612217,30.05628138,30.19650369,30.05610262,30.20589069,30.27699138,30.67112933,30.4908901,30.44783143,30.28152122,30.59109375,30.33950866,30.29906246,30.36070125,30.12145917,30.06208396,30.07218297,30.27137724,30.07264729,30.16510547,30.22465481,30.43876543,30.59773779,30.9383182,30.93982725,30.99734518,30.98231274,30.39006963,30.62800855,30.8407553,29.93677682,30.00921118,30.09033514,30.2257205,30.33321977,30.38073152,30.47243699,30.53992286,30.74242524,30.82729776,31.04705424,30.89395992,31.31633901,31.3841414,31.55969221,31.5898462,31.64461299,31.8023642,32.82374572,33.12220539,33.26454508,33.34950694,33.38856027,33.44700152,33.46401138,33.50151401,,
Finland,FIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,9.080074855,9.143767031,9.214025411,9.276732657,9.328933977,9.3877015,9.433664927,9.47536032,9.079418234,8.943826127,8.876522538,8.58104337,8.477297351,8.553793624,8.58137168,8.575133786,8.52818543,8.487146656,8.429364063,8.325946354,8.262582488,8.167372534,8.044912834,7.963820217,7.907022555,7.857776027,7.905709314,7.791457369,7.832824453,7.856462786,7.960865426,7.900784661,7.825929939,7.918513411,7.367280607,7.281919958,7.058669031,7.196559309,7.227420467,7.281919958,7.295052365,7.341015792,7.37384681,7.396828524,7.465117043,7.56568347,7.546778914,7.556433037,7.556762093,7.541625535,7.524433183,7.519497186,7.431965514,7.460265228,7.480504097,7.485768813,7.469070808,7.475651487,,
Fiji,FJI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,12.42474001,12.42474001,12.47947455,12.47947455,12.20580186,12.20580186,12.09633279,11.98686371,12.09633279,12.09633279,12.09633279,12.58894362,12.86261631,13.136289,13.40996169,14.23097975,14.77832512,15.3256705,15.59934319,15.87301587,16.42036125,16.96770662,17.515052,18.06239737,18.88341544,19.15708812,19.97810619,20.79912425,21.62014231,22.44116037,23.2074439,23.80952381,23.80952381,23.70005473,24.0831965,24.0831965,24.0831965,23.53585112,23.42638205,23.42638205,23.42638205,23.42638205,23.42638205,23.42638205,23.42638205,23.42638205,23.37164751,23.42638205,23.40448823,23.26217843,23.26217843,23.26217843,23.26217843,23.26217843,23.26217843,23.26217843,23.26217843,23.26217843,,
France,FRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,63.07732766,62.89652754,62.73946885,62.2920342,62.0947977,61.81172681,61.41542755,60.59178254,60.58265122,59.34444432,59.5782061,59.3809696,59.28052509,59.24765234,59.09241991,58.47879525,58.27607996,58.36921942,58.13728391,57.93274235,57.86882312,57.7939463,57.64601893,57.54192189,57.42138847,57.33555407,57.25885099,56.30371499,56.14099488,55.8705252,55.67347133,55.48974918,55.31990664,55.16211744,55.06222081,54.96378519,54.86023603,54.7513907,54.65843387,54.43607814,54.26422703,54.0768527,53.90833907,53.79871322,53.67550776,53.53360472,53.33892179,53.16359758,52.99886587,52.82792476,52.74081055,52.67908181,52.54923232,52.536083,52.46376176,52.4475461,52.4100669,52.34176533,,
Faroe Islands,FRO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,,
"Micronesia, Fed. Sts.",FSM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,32.14285714,31.42857143,31.42857143,31.42857143,31.42857143,31.42857143,31.42857143,31.42857143,31.42857143,31.42857143,31.42857143,,
Gabon,GAB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,20.16144681,20.21966081,20.2778748,20.3360888,20.39430279,20.45251679,20.31668413,20.37489813,20.23906547,20.10323282,20.18085148,20.04501882,19.92859083,19.98680483,20.06054255,20.00232856,20.09159002,20.17697054,19.98680483,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,19.99456669,7.782745372,7.806659681,7.83057399,7.854488299,7.878402608,20.02561416,7.926231226,7.950145535,7.974059844,7.997974153,8.021888462,8.041522102,8.061155742,8.080789382,8.100423022,8.120056662,8.139690302,8.159323941,8.178957581,8.198591221,8.218224861,8.264338107,8.310451353,8.356564598,8.402677844,8.448791089,8.494896573,8.541002057,8.587107541,,
United Kingdom,GBR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,81.84185508,81.75505311,81.62278345,81.44091266,80.95316827,80.80849833,80.82503203,80.29595337,80.10581573,77.91096598,77.88616542,77.52655727,77.27855165,77.03881288,76.81147439,76.74947299,76.42706568,76.37746456,76.26999545,76.34026371,75.72438309,75.56317943,75.29450668,75.2366387,75.09610218,74.93903195,74.88116397,76.15012607,75.66651511,75.24077212,74.9927665,74.69102633,72.47550944,71.95883107,71.83482826,72.31017236,72.68631422,72.40937461,71.17347993,70.11945604,70.07398834,70.16905717,70.08638862,70.47906419,70.08638862,73.73207126,72.9425867,73.0955235,71.6116232,71.19414707,70.94614145,71.02054313,71.30244286,71.22721448,70.83867234,71.71488364,72.19506675,71.71852023,,
Georgia,GEO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.46711757,45.01367103,44.56756368,43.86242625,43.67534897,43.70413009,43.81925457,43.15728882,43.17167938,43.21485106,43.22924162,43.25802274,35.861275,36.26421068,36.23542956,36.221039,36.17786732,35.94761836,35.40077709,35.14750324,35.0410131,35.7763707,34.76759246,34.79781263,34.45100014,34.31860699,34.13152972,,
Ghana,GHA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.41953063,51.8590138,51.8590138,52.29849697,52.73798014,52.73798014,52.73798014,52.73798014,53.61694647,53.61694647,54.05642964,54.49591281,54.49591281,54.49591281,54.93539597,54.93539597,55.3968533,55.90225894,55.90225894,56.25384548,56.69332865,57.57229498,58.45126132,59.89276611,60.16638833,60.6391184,61.11184847,61.50987958,61.9079107,62.30594181,62.70397293,63.10200404,63.50003516,63.89806627,64.29609739,64.6941285,65.09215962,65.14708623,65.20201283,65.25693944,65.31186605,65.36679265,65.18308869,64.99938472,64.96765404,,
Gibraltar,GIB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,59.49861631,59.49454664,59.39687449,59.29920234,59.20559987,59.10792772,59.01025558,58.91258343,58.81491128,58.72130881,58.62363666,58.52596451,58.42829237,58.33468989,58.27771447,58.18004232,58.08237018,57.98469803,57.97248901,57.87481686,57.77714472,57.67947257,57.62249715,57.52889468,57.47191926,57.37424711,57.27657496,57.30506267,57.20739053,57.54924304,57.17483314,57.19925118,57.18704216,57.17076347,57.07309132,56.63763633,56.16148462,55.81556243,55.10336969,54.89581638,55.10336969,55.91730425,56.34461989,56.69054208,57.46784958,57.50447664,57.70796028,57.95214065,57.99283738,58.19632102,58.19632102,58.6032883,59.01025558,59.01025558,59.01025558,59.01025558,59.01025558,59.01025558,,
"Gambia, The",GMB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,51.77865613,51.87747036,51.97628458,52.07509881,52.17391304,52.27272727,52.47035573,52.47035573,52.66798419,52.76679842,53.06324111,53.55731225,54.0513834,56.71936759,56.12648221,56.02766798,56.71936759,57.41106719,56.32411067,55.63241107,57.80632411,59.88142292,58.00395257,56.62055336,56.62055336,57.50988142,58.20158103,59.68379447,57.90513834,57.90513834,58.49802372,55.13833992,55.03952569,55.03952569,55.03952569,55.03952569,55.03952569,54.54545455,54.54545455,54.54545455,53.35968379,51.08695652,50.09881423,50.88932806,52.07509881,48.91304348,48.91304348,54.54545455,59.58498024,60.77075099,60.77075099,59.7826087,59.7826087,59.7826087,59.7826087,59.7826087,59.7826087,59.7826087,,
Guinea-Bissau,GNB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.29302987,48.29302987,48.29302987,48.29302987,48.29302987,48.29302987,48.64864865,48.64864865,48.64864865,48.64864865,48.64864865,48.64864865,48.82645804,49.00426743,49.00426743,49.00426743,49.0398293,49.0398293,49.07539118,49.18207681,49.43100996,49.89331437,50.24893314,51.20910384,51.49359886,50.3200569,50.14224751,49.78662873,51.10241821,51.45803698,51.45803698,51.45803698,52.16927454,21.77987198,22.08019203,22.38051209,22.68083215,22.9811522,23.28147226,23.58179232,23.88211238,24.18243243,24.48275249,24.78307255,25.0833926,25.38371266,25.68403272,25.98435277,26.28467283,26.58499289,26.88527738,27.18556188,27.48584637,27.78613087,28.08641536,28.38655761,28.68669986,28.98684211,,
Equatorial Guinea,GNQ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,11.1942959,11.37254902,11.55080214,11.58645276,11.58645276,11.72905526,11.72905526,11.72905526,11.72905526,11.72905526,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.90730838,11.55080214,11.55080214,7.944670232,8.242602496,8.540534759,8.838467023,9.136399287,9.434331551,9.732263815,10.03023173,10.12477718,10.12477718,10.12477718,10.12477718,10.12477718,10.12477718,10.12477718,,
Greece,GRC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,69.12335144,69.06128782,69.9844841,69.75174554,67.32350659,70.51978278,70.69821567,70.93095423,70.93871218,71.02404965,71.02404965,71.06283941,70.93095423,70.91543832,70.73700543,70.71373157,70.69045772,71.17920869,71.2257564,71.21799845,71.4197052,71.4197052,71.23351435,71.44297905,71.24903026,71.21799845,71.19472459,71.2102405,71.48952676,71.54383243,71.09387122,71.11714507,71.06283941,71.14041893,71.09387122,71.15593483,69.70519783,68.13033359,67.26144298,66.16757176,65.46159814,64.72459271,64.01861908,62.68425136,62.10240497,61.0007758,60.14740109,59.4026377,58.65011637,58.09930178,57.37781226,56.50116369,55.49262995,48.10705974,48.09154383,47.60279286,47.3390225,47.35143522,,
Grenada,GRD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,64.70588235,58.82352941,58.82352941,58.82352941,58.82352941,58.82352941,58.82352941,55.88235294,55.88235294,47.05882353,47.05882353,47.05882353,47.05882353,47.05882353,41.17647059,41.17647059,38.23529412,38.23529412,38.23529412,38.23529412,35.29411765,35.29411765,35.29411765,35.29411765,32.35294118,32.35294118,32.35294118,32.35294118,35.29411765,35.29411765,38.23529412,38.23529412,35.29411765,35.29411765,20.58823529,20.58823529,20.58823529,20.58823529,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,23.52941176,,
Greenland,GRL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.687737782,0.688615745,0.689493708,0.690371671,0.691249634,0.692127597,0.69300556,0.693883524,0.694761487,0.69563945,0.696517413,0.697395376,0.698273339,0.582044098,0.582775003,0.583505908,0.584236813,0.584967718,0.585698623,0.586429529,0.587160434,0.587891339,0.588622244,0.589353149,0.590084054,0.590814959,0.591545864,0.592276769,0.593007675,0.592203679,0.592228042,0.592276769,0.592301133,0.592301133,0.592301133,,
Guatemala,GTM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,24.69204927,24.80403135,24.91601344,25.02799552,25.1399776,25.25195969,25.45726017,25.56924225,25.58790594,25.70921986,25.82120194,26.12915267,26.5304218,26.82904069,26.95035461,27.3422919,27.93019784,28.04217992,28.14483016,28.46211273,28.62075401,28.9660321,29.10600971,35.3210153,35.3210153,35.3210153,35.3210153,39.98693542,39.98693542,39.98693542,39.98693542,39.98693542,41.82530795,42.10526316,42.10526316,42.10526316,42.19858156,41.34005226,41.43337066,41.66666667,41.94662187,42.22657708,47.25643897,44.79283315,42.57185517,40.12691303,41.19074281,38.61515491,37.73366928,36.97349757,36.30664427,35.54647256,34.72097798,35.4031355,35.98357596,35.98357596,35.98357596,35.98357596,,
Guam,GUM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,29.62962963,29.62962963,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,31.48148148,33.33333333,33.33333333,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,37.03703704,35.18518519,35.18518519,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,,
Guyana,GUY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,6.908647247,6.908647247,6.908647247,6.908647247,6.908647247,6.934065375,6.934065375,6.944232627,6.944232627,6.969650755,6.969650755,6.984901632,6.995068883,6.995068883,7.000254001,7.406654813,7.833375667,8.26009652,8.712217424,8.712217424,8.712217424,8.712217424,8.763017526,8.778257557,8.778257557,8.788417577,8.788417577,8.788417577,8.798577597,5.500889002,5.52015748,5.539425959,5.558694437,5.577962916,5.597231394,5.616499873,5.635768352,5.65503683,5.674305309,5.693573787,5.716134112,5.738694437,5.761254763,5.783815088,5.806375413,5.828935738,5.851496063,5.874056388,5.896616713,5.919177038,5.978562357,6.037947676,6.097332995,6.156718313,6.216103632,6.262839726,6.309626619,6.356362713,,
High income,HIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,38.41421375,38.37918786,38.38185268,38.38014104,38.4044489,38.40608665,38.46512233,39.14269336,39.04058553,38.44147712,38.52200895,38.49574649,38.39446828,38.43203875,38.41031842,38.44932394,38.16053925,38.2202244,38.10379367,38.14064155,38.12719438,38.05206576,37.81696209,38.03174207,38.16514563,37.77076051,37.84658223,38.0107959,38.01006562,38.06071281,37.9178233,37.95641329,37.9363245,38.3015533,38.24869,38.37649254,38.35389722,38.61950689,38.48849384,38.51310505,38.46181426,38.04953585,37.76691911,36.4858199,36.90637778,36.81146348,36.42221812,36.12769388,35.87061529,35.49092202,35.95894079,35.61526377,35.16070598,35.21294532,34.45790389,34.28285292,35.14083434,34.74427031,,
"Hong Kong SAR, China",HKG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,13.7254902,13.7254902,13.7254902,12.74509804,12.74509804,12.74509804,12.74509804,12.74509804,12.74509804,12.74509804,11.76470588,11.76470588,11.76470588,11.76470588,9.900990099,9.900990099,9,8,8,8,9,9.090909091,9.090909091,9.090909091,9.090909091,9.090909091,9.090909091,9.090909091,8.080808081,8.080808081,8.080808081,8.080808081,8.080808081,8.080808081,7.619047619,7.619047619,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,5.714285714,5.714285714,5.714285714,5.714285714,5.238095238,5.238095238,4.857142857,4.857142857,4.857142857,4.857142857,4.761904762,4.857142857,4.761904762,,
Honduras,HND,Agricultural land (% of land area),AG.LND.AGRI.ZS,,26.63330056,26.72267405,26.7673608,26.81204755,26.85673429,26.94610778,27.03548128,27.08016802,27.08016802,27.16954151,27.21422826,27.52703548,27.61640897,27.67003307,28.01858969,28.33139691,29.0016981,29.10894629,29.10894629,29.10894629,29.17150773,29.21619448,29.22513183,29.28769327,29.29663062,29.35919206,29.35919206,29.35919206,30.12780409,29.67199929,29.86862097,29.98480651,31.7097149,31.45946912,31.10197515,31.10197515,30.34230047,30.34230047,29.82393422,26.23111985,26.2400572,27.06229332,28.17946197,28.06327643,28.15264992,28.24202342,28.24202342,28.4565198,28.58164268,29.13575833,29.40387881,29.67199929,29.67199929,29.67199929,29.67199929,29.67199929,29.94011976,29.99374386,,
Heavily indebted poor countries (HIPC),HPC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,33.95486637,34.01419261,34.10660575,34.17001751,34.23112757,34.26369658,34.30092653,34.38787314,34.44812006,34.46469228,34.59473817,34.66816231,34.68122444,34.70124233,34.79302727,34.85903095,34.93222769,35.02746403,35.07557133,35.12540496,35.21385103,35.253787,35.32709883,35.38504626,35.48597951,35.58018005,35.57373505,35.65055711,35.70321043,35.01611853,35.05598619,35.18293266,34.30117959,34.42233995,34.57560991,34.76173785,34.96869751,35.09263469,35.30543829,35.44349145,35.65687954,35.77314613,36.02650873,35.88738206,36.30896391,36.38202467,36.54988815,36.80458931,36.9831792,37.14164716,37.25715524,37.65649082,37.83416249,37.89914446,37.92790026,37.98270324,37.98130122,38.02466653,,
Croatia,HRV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.99767483,40.63673761,41.35217314,41.7098909,34.5659164,34.67309753,36.63029869,36.34412449,20.90860311,21.0695761,21.12323377,21.39152209,21.01501072,21.64045747,21.9799857,21.47962831,23.03609721,23.22373124,23.83488206,23.69728377,23.78484632,28.00750536,26.65665312,27.16380986,27.31931437,26.453437,26.22371444,,
Haiti,HTI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,60.23222061,60.41364296,60.59506531,60.77648766,60.95791001,61.13933237,61.32075472,61.50217707,61.68359942,61.86502177,62.04644412,57.47460087,57.4383164,57.4383164,57.4383164,57.51088534,57.51088534,57.87373004,57.87373004,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.05515239,58.01886792,57.98258345,57.94629898,57.91001451,57.14804064,57.14804064,57.87373004,57.69230769,57.69230769,61.32075472,61.32075472,61.32075472,61.32075472,60.59506531,60.59506531,60.59506531,60.59506531,60.59506531,60.59506531,66.03773585,64.22351234,65.17888244,67.85195936,66.40058055,64.22351234,66.76342525,66.76342525,66.76342525,66.76342525,66.76342525,66.76342525,,
Hungary,HUN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,78.66503776,77.89380138,77.57414195,77.51860491,77.23839147,76.95811576,76.82222222,76.70852317,76.54183798,76.40586797,76.19206402,76.09203068,75.9697677,75.38068245,75.24730466,75.11951084,74.79991107,74.4470379,73.96574733,73.70704037,73.42602892,73.2228279,73.10858923,72.91944815,72.75255897,72.57454384,72.44103249,72.29331256,72.14865917,72.03738734,71.88160677,68.27639924,68.2172268,68.12819942,68.76251947,68.81816158,68.98663697,68.96436526,68.88641425,65.32024102,65.44298148,65.2644499,65.44298148,65.43182325,65.42796563,64.82535431,64.80303538,64.61332441,63.879377,59.01910969,58.95283331,58.96387938,58.06914835,57.68134999,57.68134999,57.87858865,58.10870042,58.03199649,,
IBRD only,IBD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,34.83869086,34.98085294,35.10765373,35.23346456,35.38983268,35.55311019,35.69971462,35.87999518,36.08062419,36.27022249,36.53301212,36.760784,36.99444746,37.24729812,37.42971081,37.39250886,37.67037823,37.91893621,38.14936974,38.32574412,38.42684549,38.6944935,39.02157351,39.36254222,39.73824961,39.92189352,40.13474212,40.26318843,40.41763815,40.48078726,40.36749402,36.32148799,36.29921069,36.3513395,36.3088982,36.28852624,36.47801986,36.51973464,36.55774709,36.52856927,36.50010523,36.53564561,36.37030206,36.45674427,36.26579807,36.30656096,36.37525703,36.36233701,36.41299478,36.55896396,36.59055563,36.6397427,36.70967747,36.66973843,36.73313152,36.76457197,36.89521022,36.89711574,,
