Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bahrain,BHR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Bahamas, The",BHS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.421600014,0.380800009,1.540799975,1.591500044,1.711500049,2.010799885,3.540699959,1.969099998,1.831200004,1.652999997,1.424600005,1.182100058,0.95539999,1.141499996,1.540599942,1.534600019,1.443799973,1.019299984,,
Bosnia and Herzegovina,BIH,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.300098695,8.759514761,11.57373703,14.60941503,33.38614494,33.22296632,32.8526732,27.59825743,26.73914622,28.43107732,19.3526001,20.2737999,21.21430016,20.14049911,20.09959984,19.73469925,18.12400055,14.84039974,14.27760029,17.43420029,19.56780052,14.15799999,15.27880001,19.47649956,23.67589951,25.27540016,23.02820015,18.51989937,35.40090179,,
Belarus,BLR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817357745,0.898691698,1.047870378,1.251142467,2.070323489,2.527815888,3.101309874,3.393372875,3.640444439,3.975864008,5.643700123,6.253900051,6.518899918,6.24630022,6.27120018,6.825200081,7.193099976,7.273600101,7.080200195,7.387599945,7.295700073,7.518499851,7.241600037,6.96999979,6.691999912,6.823999882,6.734499931,7.288599968,7.219799995,,
Belize,BLZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.01163269,32.44136066,36.28913576,35.5951813,34.08094643,34.92029263,42.68214743,36.65767999,35.32468636,35.03215104,34.55260086,29.60840034,31.19300079,30.17499924,32.0177002,31.01280022,36.80160141,32.31069946,34.06290054,29.18020058,32.92869949,44.35599899,50.07450104,40.99000168,40.23770142,32.72639847,35.40999985,41.20339966,40.11629868,,
Bermuda,BMU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439700007,0.395900011,0.3926,0.418900013,0.421799988,0.436199993,0.477299988,0.425300002,0.486900002,0.462900013,0.481999993,0.380299985,,
Bolivia,BOL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.35900159,38.28154192,37.05265001,37.23544482,35.51942717,33.53601083,33.13726748,32.76115986,31.40213607,31.54482026,29.74379921,29.91160011,28.28420067,26.3125,25.22520065,23.13479996,21.79000092,20.59729958,18.17149925,16.51659966,15.6388998,13.80630016,13.05930042,12.3093996,10.76980019,8.198599815,8.141599655,7.460800171,7.572500229,,
Brazil,BRA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.86467493,48.93816849,48.70118267,48.19908801,48.35000852,46.13435665,44.53288239,43.72510837,43.86157674,44.09727587,42.76399994,41.43610001,42.9715004,45.24840164,45.32030106,46.27059937,46.82400131,47.3348999,47.1814003,49.03850174,46.92419815,45.34329987,43.55110168,42.43130112,41.82920074,43.74060059,45.5766983,45.43640137,47.06169891,,
Barbados,BRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.94217652,18.48372623,16.98044176,15.11609015,15.11254959,16.03426018,16.80691101,16.40233393,12.13985672,12.81090636,14.31879997,12.56480026,11.29870033,9.947799683,9.929900169,9.907099724,9.903100014,9.710599899,8.628600121,9.402000427,9.077500343,4.658899784,4.209499836,3.508699894,3.433599949,3.178299904,3.501699924,5.161099911,5.835599899,,
Brunei Darussalam,BRN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671759471,0.432168224,0.205761341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015799999,0.0148,0.0135,0.014,0.0149,0.0074,0.0109,0.0109,,
Bhutan,BTN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.89885217,95.91993814,95.28749205,95.85807466,95.29096375,94.37174975,93.24002063,91.35006424,91.53147094,91.56562294,91.39810181,91.74849701,91.20079803,91.91670227,93.45649719,91.66699982,91.92310333,92.07219696,91.80909729,92.38289642,90.79859924,89.01470184,87.31569672,86.69529724,86.54250336,86.68099976,84.9516983,83.55519867,81.09359741,,
Botswana,BWA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.58463784,48.0827464,44.7082734,45.88542832,48.27315242,47.17403519,44.68880765,43.99899594,37.39760141,39.83467004,36.5603981,35.67139816,34.25490189,34.23410034,32.12789917,30.76919937,29.44140053,27.80270004,27.33769989,28.44790077,30.30139923,29.97909927,29.60810089,28.78179932,28.14719963,28.22800064,28.11300087,28.36680031,28.19890022,,
Central African Republic,CAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.49428096,93.75224827,94.1078509,93.81461505,93.18763868,93.04622541,91.66483327,91.85804071,89.01755746,85.40948207,85.0734024,84.86029816,85.03759766,86.07389832,86.36799622,86.5562973,86.03900146,82.32279968,86.88569641,87.11940002,86.55139923,85.15650177,84.88819885,89.22669983,88.39330292,84.23459625,82.55989838,81.37940216,80.94850159,,
Canada,CAN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.02075369,22.19784052,21.92998463,21.80305888,21.69269302,21.92357632,21.57923752,21.31115038,21.52403671,21.70508086,22.03809929,21.5272007,21.76729965,21.18059921,21.57909966,21.99230003,21.91500092,21.84149933,21.90819931,22.5,21.87610054,21.84410095,22.1692009,22.39800072,22.41679955,22.64220047,22.33300018,22.76989937,22.18289948,,
Central Europe and the Baltics,CEB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.142354367,4.795173966,5.380893478,7.214146459,7.501036318,7.766528621,8.3461269,9.000474729,9.469545978,9.735863096,9.874298265,9.766748319,10.08583546,10.19017025,10.7158293,11.17708013,11.00207143,11.24935326,12.06643872,13.75142708,14.54155958,14.74412762,15.6842594,16.65657049,17.06387193,17.1201389,,,,,
Switzerland,CHE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.12391004,17.47275048,17.29862548,18.3554219,18.69457381,18.06594965,17.11697875,17.8231175,17.50425118,18.80686907,18.19169998,18.72319984,18.18720055,18.02960014,18.10009956,18.72949982,18.06669998,19.30900002,19.54920006,19.97310066,20.56419945,20.56609917,21.88870049,21.83839989,22.21179962,23.95739937,24.11039925,25.00379944,24.2031002,,
Channel Islands,CHI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.02687057,37.27277893,38.61766187,35.77039777,34.81768392,34.16752513,32.2306623,29.9535581,29.74520658,29.05420071,31.36330032,32.1473999,33.0705986,31.61510086,31.43560028,32.26319885,32.90829849,30.46479988,30.82929993,31.52700043,27.0442009,28.79179955,30.30500031,30.22970009,26.94610023,25.06509972,24.55439949,24.10740089,25.46069908,,
China,CHN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.08361405,33.25847354,32.9312779,31.6777918,31.24948417,29.47211139,30.53717546,30.18348168,29.73990148,30.50604898,29.60300064,28.33499908,26.97839928,23.84149933,20.16080093,17.44079971,16.38509941,14.88370037,14.13780022,13.43190002,12.26130009,11.33819962,11.53670025,11.52200031,12.06140041,12.24530029,12.58969975,12.86359978,13.12380028,,
Cote d'Ivoire,CIV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.58234924,74.01566246,74.55874065,75.12672124,75.6065175,74.88260302,74.0417289,72.13514374,73.44730424,61.93084644,63.71760178,64.72789764,65.32279968,70.32170105,75.40010071,77.91940308,74.78720093,76.33039856,74.20999908,73.56809998,75.33779907,78.9539032,74.77749634,72.44680023,72.16349792,64.83360291,64.27839661,62.68849945,63.5326004,,
Cameroon,CMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.59313508,83.18955405,84.43451203,83.93664356,83.60941782,84.47740331,84.93784566,84.57694782,84.37656838,86.12991655,84.48490143,85.19779968,85.16660309,85.21160126,85.44239807,86.22319794,85.42720032,80.71640015,80.71700287,79.09690094,78.60759735,78.45809937,78.43060303,77.43910217,76.42849731,78.03559875,78.90219879,80.3404007,80.63030243,,
